SMILES,target1_pIC50,target2_pIC50,target3_pIC50,target4_pIC50,target5_pIC50,MW,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,TPSA,NumAtoms,FractionCSP3,HeavyAtomCount
CC(C)(C)O,5.325753054471512,4.826795058778419,4.373606861078027,4.473732370052006,5.584795101997048,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CCC(CC1)N,6.543974052956639,5.705931169535815,6.470406806295333,4.672693163583103,6.179174180007747,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CC1,5.1435966792960075,5.279052554667564,5.010090435114811,4.198150429266827,5.437085411375298,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCN(CC)CC,5.4666832492537925,5.135557500102009,4.874150635818609,3.991511724570637,5.480383149701836,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCO,5.446904698270437,5.057429537956691,4.7625468865429585,5.062546801237252,4.9326709862287546,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC(=CC=C1N)N,4.488625035853519,4.500334003586061,4.50731163380197,2.345355795524785,4.41677786567081,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC(=CC=C1N)N,6.34274168667193,4.410805149550416,5.2612304598212,4.129507296419652,5.167633341705871,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(C)(C)O,3.0775429379853017,3.2977477901751797,3.240226357777249,2.2102970771269987,2.2630846682976,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)(C)O,4.380017672933485,4.9917014471673244,4.738210309241573,3.450120678846085,5.871534338584521,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)C,4.556584996770755,5.390609715627436,5.97424457842887,3.7649275317647364,4.5448300978945735,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(C)(C)O,6.300571435660612,6.820442936500284,6.237818032808708,5.51895915295444,5.818084417379738,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=CC=C1C(=O)O,4.371472562124364,5.275693146626782,4.68581994140516,3.788472492097698,4.7687357020686125,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CC1,4.548807937442933,3.138127838011153,2.6376727620965745,3.7023504931304805,4.269225347028682,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCN(CC)CC,5.0991345635334895,5.04558307319369,5.388576646582032,4.653963205243768,4.7823939208166095,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)OC,6.2374586073383815,5.815527959517054,6.14922595091395,5.092315754418672,6.290283592173746,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(C)C,6.767447272904451,5.196836498954165,5.967475864320368,6.006496157164813,5.775848724673399,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(=O)O,6.199415273892729,6.436377491643133,7.845996488577398,5.1120901077045895,5.778554245790218,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1=CC(=CC=C1N)N,4.327064816490288,5.002664030064365,4.233206205489574,2.8442713826963573,4.181216914972872,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C(C=C1)Cl,6.697149665323846,5.92094723222003,6.762082019508226,5.755333712332157,6.477691771252928,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CCO,4.793136574818021,5.465627813357285,3.9866314063538706,3.79769747471,4.31172176142632,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCN(CC)CC,5.217571149431905,5.366271345380744,4.2108294203636785,4.0131541121513346,5.134355288353246,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)O,5.490998837706934,5.83207620522802,6.63395026041405,5.177378923562944,5.9944998233111955,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CCO,6.098572383139637,5.876518703846396,5.829180433654268,4.7178473535834415,6.005723047311659,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(=O)OC,5.682824534327467,5.093354470619359,5.593001516981632,4.066521472422827,5.53544060833334,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(=O)OC,4.888252189449943,4.616717824843454,5.580448947486299,4.307971544119262,4.613965264640339,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCN(CC)CC,7.801282474575189,6.8353105959732225,7.25211794386557,5.369251953896852,5.381973664163232,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CC1,6.968318799121462,5.445570587400329,5.357538360976995,5.2458925523619895,5.087295093419675,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,6.227624794149186,4.976327768686889,5.064140005821451,4.228620698879611,6.353765701708876,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
CC1=CC=CC=C1,6.881347287747648,4.684042006752147,4.901207587519963,4.430721584338484,6.055695152981409,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1CCCCC1,6.487976821608358,7.3553931599337625,7.524296437696743,6.65919677953534,7.891212955016218,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCOC(C)=O,4.283106726581781,4.328470625457571,4.689958784915976,2.723531406082501,4.567503849977385,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC=CC=C1C(=O)O,6.698142408834531,6.316617354765939,6.318727820816,5.330263417502333,7.9272136779971385,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CC1,5.887409318307793,5.877990605104676,5.806829281549331,5.241080817042766,6.261554058047535,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCO,4.856878075296092,4.439686655675326,4.4289830679672795,4.465592357229067,4.424559634450247,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C#C,5.912311372868505,5.54528624781933,5.453105569073297,5.693362454537374,5.9070130293473415,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(=O)O,4.449581277556344,5.734095258626818,5.290129908508966,4.51553461095098,5.078108230165202,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CCO,3.1237555935036174,3.320896903996787,4.801710076970341,2.520297412189217,4.284466650890998,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1CC1,5.441903292364918,5.126951648312252,5.472929201530692,5.45198402420608,6.112300632541771,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CC1=CC=CC=C1,4.643028703175793,4.822434151657213,4.673982975247801,3.393402567896216,3.7206066375207296,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CC(=O)OC,5.8982378032881755,6.066208953266743,6.235900142437244,4.378271510836839,6.064285541198477,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CN(C)C,5.870167335113532,5.2566909781330935,4.126180617622686,4.796333357912644,5.130953086440763,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1=CC=C(C=C1)O,6.768305360417863,6.0140363065949645,6.173862990989535,4.160970910088461,6.13935685757926,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(C)C,5.578087375150806,4.867594301825612,5.384890342778809,4.8633946213303965,5.25409628331758,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(C)(C)O,5.362262670261943,4.621387555302697,4.6350643914954865,5.111801105297316,5.440367786590512,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CCN(CC)CC,5.1226444349002485,5.706957141443997,5.643464972027651,4.692204307432795,5.503550733856732,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC1=CC=CC=C1,5.917857804049498,6.407273602698621,5.664780845389964,5.289322091403874,6.115272447216978,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CC(=O)N,2.6944689125360117,3.146291648844257,3.7877274851095604,2.446432452580002,2.835762730844965,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CN(C)C,6.9273870025035,7.252470849096644,7.465603807526021,6.326919893075247,7.77869000223751,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1=CC=C(C=C1)Cl,6.467815929530617,5.6361368244944465,4.890349621189971,3.0409683558337575,5.204557396984648,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C1=CC=C(C=C1)O,6.308325147012837,5.941482024548149,6.727695758411299,4.570027074709269,6.258067016866024,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=CC=C1C(=O)O,7.106243274460265,8.187569098267792,7.6468444112440555,5.528312183315344,7.6655469981974536,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C(CO)N,3.705823362415372,5.021242302423091,4.546570201980334,2.8219725247700667,3.598359274549504,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CCN(CC)CC,4.1084887139614805,3.4344608182946073,3.910227867449221,3.0174634109071907,3.3782949727529763,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC=C(C=C1)O,7.159924396310054,6.124320575827941,6.143218647097178,5.508198001161665,6.936860974099878,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(C)C,3.886852458508346,3.32992134729463,2.8859210175656758,2.3806741890861076,3.2366258662494323,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C1=CC=C2C(=C1)C=CC=C2,5.720140552964862,4.706809007580858,4.56801957010339,4.071291264712683,5.646657078396226,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1=CC=C(C=C1)O,5.197410413544718,4.079601926832272,4.647827302632032,3.666019997962394,5.180956952073549,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1=CC=C(C=C1)Cl,5.75379903929201,4.804805070383548,5.3634362412213274,3.782695345309941,5.896151920466572,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
C1=CC(=CC=C1N)N,4.196568203000668,3.905255491220491,4.53771763943815,1.9391163585174753,3.7239842676812955,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(C)(C)O,5.285168049915853,5.02666327556602,4.740241589100328,4.243442966616309,4.7670519685492225,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1=CC=C(C=C1)O,7.070109011138838,5.888359729389938,5.349834445773549,5.154322641510208,5.441950998016472,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC1=CC=CC=C1,4.450209184657586,4.047314372583322,5.008158081756893,3.1135500980281856,4.698044149058513,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC=CC=C1C(=O)O,4.455433478798701,3.9900631423209316,3.9864885738308242,3.2221951747400874,3.7034676752645304,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CCOC(C)=O,4.523054072607679,4.246276405257823,4.7089367926111825,3.620010859951888,4.1274147095015765,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1CC1,7.863503441904719,6.439167931216524,6.265622702802546,5.3375813224538495,6.822110696344591,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CC(C)C,6.0332020875221675,6.503184464724095,5.833726553010035,5.374440327387402,5.338230432857126,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C1=CC=C(C=C1)Cl,5.298016875391079,4.624738991344054,4.612983032740466,2.9276815508784297,5.1957792516289985,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CCN(CC)CC,5.120324111533389,5.499234775748853,5.577723087842258,4.13297085400952,4.539475500176727,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CC1,6.394550974813818,5.947549349455445,5.521920068625846,5.446094617239561,6.169444339632448,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC(=CC=C1N)N,5.119730382590549,5.662646711730196,5.20684365980396,4.946876431829474,5.675973456391666,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(C)(C)O,5.972827644678229,5.904172573197577,5.072063764324847,5.695968825429829,6.3200965845750146,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CC1,7.725067873837958,7.094291593529485,7.6526230578707946,7.549055361796444,7.523527202284032,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CCOC(C)=O,6.090067329429975,5.389584629326709,6.223201390636076,5.069283523950755,5.732350873991548,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
C1=CC(=CC=C1N)N,6.1286834715711676,6.478242173689109,6.452195444882332,4.659709673898301,6.146514882619499,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CCO,6.56699518385402,6.715870972321974,6.322665437843171,6.0242891181182845,6.41957438686633,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=CC=C1C(=O)O,6.136970447007284,6.531442219411261,5.9221186924046485,3.5160106750250955,6.071938280686458,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CCCCC1,5.9418782141207,5.520903810653454,5.386080401083737,4.5709244809734955,5.637569173713398,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC(=CC=C1N)N,2.622429112074695,4.4126706985033355,2.5872745006466387,1.968643659658905,3.115886671340205,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C#C,5.875224664009371,6.489571547200136,5.356997071157308,6.123268565661683,6.272821039455228,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(C)C,5.502336013788957,5.482014561816186,5.059353575578697,4.469542372961551,5.431948610300203,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C1=CC=C(C=C1)O,5.736404776688152,5.984068272273072,5.242660511738925,4.427820198707898,6.558084109601021,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C#C,5.6412284383520035,6.895430458940069,5.895703267784824,6.317910283856449,7.349072128121012,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C(CO)N,5.127599724260474,5.659340824055189,5.406475011572365,4.2292467222755326,4.832794680819714,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CN(C)C,5.91627944668528,3.342167014595175,5.477123800763271,5.7366792093454935,5.461085822852755,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CC(C)(C)O,5.217925633820063,4.720250204478267,6.291702551795337,4.869895935135248,5.367089655730973,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C(CO)N,3.411977948375671,3.694311352579243,4.824365034826473,3.4226626211578774,3.4299347884322877,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
C1CCCCC1,5.819316786091515,5.327948089192993,4.760062490653018,4.574561772121085,5.714995494822802,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCOC(C)=O,4.819391245762698,4.408577341606458,4.933866519773112,3.7541470022693577,3.9401013823618016,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC1=CC=CC=C1,3.4625976777397147,4.558692780359101,4.079113938948092,2.8986916082005116,3.3356816383083494,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
CC(C)(C)O,5.139863839510457,5.904139775637838,5.847824146125184,4.71326468912764,5.330707762222443,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CC(C)(C)O,4.745805845279379,5.772405797883043,5.912971960799434,4.655612203839548,6.014025262547593,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
CCO,4.718565696323825,4.336407121150245,4.410830443520695,4.069293063340549,4.52398823282515,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CCN(CC)CC,4.161038696579129,4.659726447943218,4.2228089054839515,3.043315048344157,3.129449037492963,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)N,5.300314270859216,5.771061170205464,4.93393056161198,4.363782842206421,4.425438942587977,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C(CO)N,5.420231730242911,4.995884079168424,5.046880518820253,5.06553354285809,4.851142973581535,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)C,6.092814678560013,4.831204512145094,4.704581112157381,4.43161494531595,5.735521398891597,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
C(CO)N,5.496229242935389,5.27581502720095,5.1101461038843246,4.348653645299287,4.772947507299431,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(=O)OC,5.217883727601695,5.680334624628372,5.845948641678425,4.166883647878528,5.17438342831686,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
C1CCCCC1,3.9648071795117428,3.7999328480482,3.160907984757374,2.758089978220401,4.31199925714783,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CN(C)C,2.638418270077353,3.15933208569534,3.926903379396628,2.273400824919048,3.2569867553334966,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
C1=CC(=CC=C1N)N,3.2284339786476877,4.163439345735138,4.87405534563912,3.7243952462658076,4.638025777301652,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
CC(C)(C)O,5.658019634296857,5.424212368297184,5.829353470745926,4.172596860528851,4.734236118262949,74.12299999999999,0.7771999999999999,1,1,0,0,20.23,5,1.0,5
C1CCCCC1,5.318608435820855,4.688265704958798,4.145820658975599,3.637802230073148,4.832416309084534,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCO,3.709942723052475,4.416121469081572,3.695960804104634,2.9174774955748015,4.559703864531516,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1CC1,5.347109258379133,5.22591935889598,3.988525604629712,5.0442929907550385,5.393485466375642,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
CC(=O)O,5.055970916357288,5.5416993756591335,5.029822309099579,4.309059190185441,4.794505056872383,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
CCOC(C)=O,3.9084945294570783,3.702645655913545,3.327829233127444,2.1130120990264927,3.290694081071663,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC(=O)N,4.307763286250775,4.739334666490923,4.041263821895864,4.052242648815646,4.790035764373767,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC=CC=C1C(=O)O,7.169702935866066,6.468395705275847,6.54414067950288,5.373534825341482,6.10038836731983,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1=CC=C(C=C1)O,2.916878967716134,4.016699166896635,4.171767567120404,2.5216428931898993,4.334197000042413,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CCN(CC)CC,3.2784703733131835,3.160501361116445,3.5144226520019743,2.6403910804194157,4.152420744154671,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CCN(CC)CC,4.422218671533242,4.6286940435328265,4.64571014161025,2.9338560189583034,4.1032951486203215,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC(=CC=C1N)N,5.156814553585065,5.762725298391506,5.691330626076761,4.150719969726167,5.29507506139345,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=CC=C1C(=O)O,6.160594255484545,6.5944664087926235,5.863314329476735,4.360451964342112,6.495580423933447,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
C1CCC(CC1)N,5.8127864155312094,4.584229812299799,4.732016267182824,3.933009104057156,5.586549067260223,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
C1CC1,5.93659770740072,6.6594886081119355,5.928067698360327,5.721872314380951,6.815446961804753,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C#C,7.175236204774604,7.14263934573892,7.741053936447848,7.338055092959135,7.560297501673718,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
C1=CC(=CC=C1N)N,6.968845401891867,7.156409808329104,6.538568864657212,4.691433021226385,7.464060337180392,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1=CC=C(C=C1)Cl,5.172750161719146,4.629264199284353,4.408136202144986,2.976101266922294,5.3990891407621815,112.55899999999998,2.34,0,0,0,1,0.0,7,0.0,7
CCN(CC)CC,4.8994254537171855,3.9103149194754616,5.246887343296161,4.858847964945853,4.932355960372876,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC1=CC=CC=C1,5.3351875730842355,5.133243126972158,4.110534239249816,3.7439518168706587,5.229469631601853,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1CCCCC1,5.5596026329688435,5.360587768155831,5.54278982645537,4.516263012701622,6.450371908370796,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
C1=CC=C(C=C1)O,5.272765186379258,5.715888902769023,5.679530661653209,4.504073162917145,6.389402376556521,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC(C)C,4.872987080399912,4.203257896353063,4.956371593810074,4.677679933406348,5.51857742223727,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(C)C,2.9288828316788464,2.996726856588389,3.7563595778764767,1.870906773756147,2.883282362238772,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCO,4.745461221182796,6.2325258033186,5.4855128829526105,5.715765237970627,5.889091985159836,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
C1=CC=C2C(=C1)C=CC=C2,5.290656344820613,4.151672285556748,4.528698155864561,3.6522532344376186,5.180521780522636,128.17399999999995,2.8398000000000003,0,0,0,2,0.0,10,0.0,10
C1CCC(CC1)N,6.277577987186051,5.616733545960557,6.3156023742953025,5.544643630368766,6.082984202066628,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC1=CC=CC=C1,6.067620825981762,6.284990068444817,5.5183342715194,4.688474506533403,5.816772818364726,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1CC1,5.20497912100083,4.814057061543563,4.904845147884192,4.52219300932126,5.303146391611622,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C#C,6.235550764886523,4.361213036292158,5.383853751014352,4.140029361678355,4.914751742328056,26.037999999999997,0.24939999999999998,0,0,0,0,0.0,2,0.0,2
CC(=O)N,6.207022730414368,6.538672891449296,7.201855101500046,4.751539204598665,6.42894075976961,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1=CC(=CC=C1N)N,4.9389423382940025,5.254443439678935,5.218060475224086,4.389283837100515,5.408796064487531,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C1CCCCC1,4.056708305353332,5.337949301167447,4.912657570127559,4.091836927025028,5.430566103250186,84.162,2.3406000000000002,0,0,0,1,0.0,6,1.0,6
CCOC(C)=O,5.117397391251395,4.919136571498421,5.973850350966405,4.980561637975616,4.888791535941134,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CCN(CC)CC,6.400510174770277,6.333999028493021,7.038312308043045,5.776656921984057,7.073544394732179,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1=CC=C(C=C1)O,6.918389199738374,7.071201434120885,6.1466433486029155,4.174164616369807,6.679946618050452,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
C1CCC(CC1)N,8.107124413931286,8.134690096468884,9.147637672696618,6.512171470444444,8.429262650862974,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CCOC(C)=O,2.953092554551877,3.437655245042009,3.903188868699563,2.319734555923549,3.0671536340745282,88.106,0.5694,0,2,1,0,26.3,6,0.75,6
CC(=O)N,7.421298193170723,7.092908976605219,6.39309853647483,5.661912963279473,7.228404680514004,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
C1CC1,6.28548681873213,6.176926111049607,5.942867305400955,5.539830460690648,6.454444772600952,42.080999999999996,1.1703,0,0,0,1,0.0,3,1.0,3
C1=CC=CC=C1C(=O)O,6.4864667621692895,6.645576582191174,6.770951837439062,5.308654840054651,5.500659033766799,122.12299999999998,1.3848,1,1,1,1,37.3,9,0.0,9
CN(C)C,4.394258220869419,3.509884649970437,4.007980812922469,3.4785532511935027,4.038258189137327,59.111999999999995,0.17779999999999996,0,1,0,0,3.24,4,1.0,4
CCN(CC)CC,5.7556009211610135,4.279755655393754,4.912715627395527,4.052518965670789,4.777741394166962,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)O,2.9589682854076713,4.487624221411249,3.954518042478113,4.450707553532078,3.321225161434324,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1=CC=C(C=C1)O,5.5866708956116256,5.219192015780493,5.106355481214526,4.106468617916575,4.4673262746857585,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CCN(CC)CC,3.5816141735593394,3.738994050613977,4.050991328408339,1.9404533861511055,3.736069430111016,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
CC(=O)OC,7.062461980370385,7.00788602892113,6.1274992527785965,4.29839021082634,5.841786781469997,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CCN(CC)CC,4.418594602412705,3.374276551585036,5.186817150563076,3.1326265307992984,3.3920836491703237,101.193,1.3481,0,1,3,0,3.24,7,1.0,7
C1CCC(CC1)N,5.265853626386217,5.6757256127338085,5.509867930346584,4.260767870994243,5.743323465527124,99.17700000000002,1.2778,1,1,0,1,26.02,7,1.0,7
CC(C)C,6.99397617684125,6.069354440966141,6.050181934473631,4.633537928182569,6.014169225546061,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(=O)OC,6.270402905371733,5.334368398885946,6.97656148742071,4.856393376786366,5.910456597680177,74.07900000000001,0.17930000000000001,0,2,0,0,26.3,5,0.6666666666666666,5
CC(C)C,5.664138725228507,5.368252011992503,6.600710143992031,4.313264348613183,4.198626681888173,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CCO,5.712500555908544,6.8817600911281,6.136050672431152,5.143011807305401,5.358322344337331,46.069,-0.0014000000000000123,1,1,0,0,20.23,3,1.0,3
CC(C)C,3.8626254448320747,4.492271395730128,3.687290908755628,3.286554170604444,2.9803467132490944,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
CC(=O)N,4.780237047902655,5.56370294914932,5.87524118915877,5.11794748239538,5.430696659912632,59.068,-0.5084,1,1,0,0,43.09,4,0.5,4
CC(=O)O,4.056884516172611,4.185780578901216,4.7485612862844055,3.58157250981737,4.495064638610834,60.05200000000001,0.09089999999999993,1,1,0,0,37.3,4,0.5,4
C1=CC=C(C=C1)O,4.834379768256406,4.573843802224818,5.504158603110763,4.732651434476689,5.9429383859515195,94.11299999999997,1.3921999999999997,1,1,0,1,20.23,7,0.0,7
CC1=CC=CC=C1,4.441961575583849,4.05955195889641,4.2921983031533655,3.551869159081976,4.708706626492374,92.14099999999999,1.99502,0,0,0,1,0.0,7,0.14285714285714285,7
C1=CC(=CC=C1N)N,3.908072645313503,3.765659763704771,4.360707270897366,2.1015061474096686,3.4171420259278116,108.144,0.8510000000000002,2,2,0,1,52.04,8,0.0,8
C(CO)N,4.839040530952599,5.6106372737396715,4.866341856957437,4.470680738938915,4.27531598405096,61.083999999999996,-1.0626,2,2,1,0,46.25,4,1.0,4
CC(C)C,5.966423824063207,5.0512427357781595,5.144789571904684,5.200036542875824,5.341252269331869,58.123999999999995,1.6622999999999999,0,0,0,0,0.0,4,1.0,4
